message_id,logid,symbol,meaning,type,category,severity,wazuh_rule_id,source_url
22895,0115022895,LOG_ID_FLCFGD_UPGRADE_STATUS,Switch-Controller Switch Upgrade Status,Event,switch-controller,Information,118581,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/22895/22895-log-id-flcfgd-upgrade-status
22896,0115022896,LOG_ID_FORTILINKD_CRITICAL,Switch-Controller Daemon Log (Critical),Event,switch-controller,Critical,118582,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/22896/22896-log-id-fortilinkd-critical
22897,0115022897,LOG_ID_FORTILINKD_SPLIT_PORT_INFO,Switch-controller split-port related configuration change detected,Event,switch-controller,Information,118583,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/22897/22897-log-id-fortilinkd-split-port-info
22900,0115022900,LOG_ID_CAPUTP_SESSION,CAPUTP session status,Event,switch-controller,Information,118584,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/22900/22900-log-id-caputp-session
22901,0100022901,LOG_ID_FAZ_CON,FortiAnalyzer connection up,Event,system,Notice,118585,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/22901/22901-log-id-faz-con
22902,0100022902,LOG_ID_FAZ_DISCON,FortiAnalyzer connection down,Event,system,Notice,118586,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/22902/22902-log-id-faz-discon
22903,0100022903,LOG_ID_FAZ_CON_ERR,FortiAnalyzer connection failed,Event,system,Critical,118587,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/22903/22903-log-id-faz-con-err
22904,0115022904,LOG_ID_CAPUTP_SESSION_NOTIF,CAPUTP session status notification,Event,switch-controller,Notice,118588,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/22904/22904-log-id-caputp-session-notif
22905,0100022905,LOG_ID_LOGDEV_STATUS_CHANGE,Log device status has changed,Event,system,Notice,118589,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/22905/22905-log-id-logdev-status-change
22906,0100022906,LOG_ID_SECURITY_LEVEL_CHANGE,Hardware security level is changed,Event,system,Warning,118590,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/22906/22906-log-id-security-level-change
22907,0100022907,LOG_ID_INPUT_DETECTION,Digital-IO input state change,Event,system,Notice,118591,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/22907/22907-log-id-input-detection
22908,0100022908,LOG_ID_OUTPUT_DETECTION,Digital-IO output state change,Event,system,Notice,118592,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/22908/22908-log-id-output-detection
22912,0100022912,LOG_ID_FDS_SRV_ERRCON,FortiGate Cloud server connection failed,Event,system,Notice,118593,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/22912/22912-log-id-fds-srv-errcon
22913,0100022913,LOG_ID_FDS_SRV_DISCON,FortiGate Cloud server disconnected,Event,system,Notice,118594,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/22913/22913-log-id-fds-srv-discon
22915,0100022915,LOG_ID_FDS_SRV_CON,FortiGate Cloud server connected,Event,system,Notice,118595,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/22915/22915-log-id-fds-srv-con
22916,0100022916,LOG_ID_FDS_STATUS,FortiGuard Message Service status,Event,system,Notice,118596,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/22916/22916-log-id-fds-status
22917,0100022917,LOG_ID_FDS_SMS_QUOTA,SMS quota reached,Event,system,Notice,118597,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/22917/22917-log-id-fds-sms-quota
22918,0100022918,LOG_ID_FDS_CTRL_STATUS,FortiGuard Message Service controller status,Event,system,Notice,118598,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/22918/22918-log-id-fds-ctrl-status
22919,0100022919,LOG_ID_SVR_LOG_STATUS_CHANGED,Server logging status changed,Event,system,Notice,118599,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/22919/22919-log-id-svr-log-status-changed
22920,0100022920,LOG_ID_SVR_STATUS_CHANGED,Server service status has changed,Event,system,Notice,118600,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/22920/22920-log-id-svr-status-changed
22921,0100022921,LOG_ID_EVENT_ROUTE_INFO_CHANGED,Routing information changed,Event,system,Critical,118601,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/22921/22921-log-id-event-route-info-changed
22922,0100022922,LOG_ID_EVENT_LINK_MONITOR_STATUS,Link monitor status,Event,system,Notice,118602,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/22922/22922-log-id-event-link-monitor-status
22923,0113022923,LOG_ID_EVENT_VWL_LQTY_STATUS,SD-WAN status,Event,sdwan,Notice,118603,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/22923/22923-log-id-event-vwl-lqty-status
22924,0113022924,LOG_ID_EVENT_VWL_VOLUME_STATUS,SD-WAN volume status,Event,sdwan,Notice,118604,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/22924/22924-log-id-event-vwl-volume-status
22925,0113022925,LOG_ID_EVENT_VWL_SLA_INFO,SD-WAN SLA information,Event,sdwan,Information,118605,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/22925/22925-log-id-event-vwl-sla-info
22926,0113022926,LOG_ID_EVENT_VWL_NEIGHBOR_STATUS,SD-WAN Neighbor status,Event,sdwan,Notice,118606,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/22926/22926-log-id-event-vwl-neighbor-status
22927,0113022927,LOG_ID_EVENT_VWL_NEIGHBOR_STANDALONE,SD-WAN Neighbor standalone,Event,sdwan,Notice,118607,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/22927/22927-log-id-event-vwl-neighbor-standalone
22928,0113022928,LOG_ID_EVENT_VWL_NEIGHBOR_PRIMARY,SD-WAN Neighbor primary,Event,sdwan,Notice,118608,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/22928/22928-log-id-event-vwl-neighbor-primary
22929,0113022929,LOG_ID_EVENT_VWL_NEIGHBOR_SECONDARY,SD-WAN Neighbor secondary,Event,sdwan,Warning,118609,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/22929/22929-log-id-event-vwl-neighbor-secondary
22930,0113022930,LOG_ID_EVENT_VWL_LQTY_STATUS_WARNING,SD-WAN status warning,Event,sdwan,Warning,118610,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/22930/22930-log-id-event-vwl-lqty-status-warning
22931,0113022931,LOG_ID_EVENT_VWL_SLA_INFO_WARNING,SD-WAN SLA information warning,Event,sdwan,Warning,118611,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/22931/22931-log-id-event-vwl-sla-info-warning
22932,0100022932,LOG_ID_EVENT_LINK_MONITOR_STATUS_WARNING,Link monitor status warning,Event,system,Warning,118612,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/22932/22932-log-id-event-link-monitor-status-warning
22933,0113022933,LOG_ID_EVENT_VWL_SLA_INFO_NOTIF,SD-WAN SLA notification,Event,sdwan,Notice,118613,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/22933/22933-log-id-event-vwl-sla-info-notif
22934,0113022934,LOG_ID_EVENT_VWL_LQTY_STATUS_INFO,SD-WAN status information,Event,sdwan,Information,118614,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/22934/22934-log-id-event-vwl-lqty-status-info
22935,0113022935,LOG_ID_EVENT_VWL_LQTY_STATUS_DEBUG,SD-WAN status debug,Event,sdwan,Debug,118615,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/22935/22935-log-id-event-vwl-lqty-status-debug
22936,0113022936,LOG_ID_EVENT_VWL_INET_SVC_PQTY_STATUS_INFO,SD-WAN internet service passive quality information,Event,sdwan,Information,118616,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/22936/22936-log-id-event-vwl-inet-svc-pqty-status-info
22937,0113022937,LOG_ID_EVENT_VWL_APP_PERF_METRICS,SD-WAN application performance metrics via FortiMonitor,Event,sdwan,Information,118617,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/22937/22937-log-id-event-vwl-app-perf-metrics
22938,0113022938,LOG_ID_EVENT_VWL_WAN_SPEEDTEST_RESULT,SD-WAN Bandwidth monitoring result,Event,sdwan,Information,118618,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/22938/22938-log-id-event-vwl-wan-speedtest-result
22939,0113022939,LOG_ID_EVENT_VWL_FAIL_DETECT,SD-WAN fail detect,Event,sdwan,Notice,118619,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/22939/22939-log-id-event-vwl-fail-detect
22940,0100022940,LOG_ID_EVENT_LINK_MONITOR_FAIL_DETECT,Link monitor fail detect,Event,system,Notice,118620,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/22940/22940-log-id-event-link-monitor-fail-detect
22941,0113022941,LOG_ID_EVENT_VWL_PASS_APP_PERF,SD-WAN application performance metrics via kernel,Event,sdwan,Information,118621,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/22941/22941-log-id-event-vwl-pass-app-perf
22942,0100022942,LOG_ID_EVENT_LINK_MONITOR_BUILD_ERR,Link monitor build failed,Event,system,Notice,118622,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/22942/22942-log-id-event-link-monitor-build-err
22949,0100022949,LOG_ID_FDS_JOIN,FortiGate Cloud auto-join attempted,Event,system,Notice,118623,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/22949/22949-log-id-fds-join
22950,0100022950,LOG_ID_FDS_LOGIN_SUCC,FortiGate Cloud activation successful,Event,system,Notice,118624,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/22950/22950-log-id-fds-login-succ
22951,0100022951,LOG_ID_FDS_LOGOUT,FortiGate Cloud logout,Event,system,Notice,118625,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/22951/22951-log-id-fds-logout
22952,0100022952,LOG_ID_FDS_LOGIN_FAIL,FortiGate Cloud activation failed,Event,system,Warning,118626,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/22952/22952-log-id-fds-login-fail
22954,0100022954,LOG_ID_INET_SVC_OBSOLETE,Internet Service obsolete,Event,system,Notice,118627,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/22954/22954-log-id-inet-svc-obsolete
22955,0100022955,LOG_ID_INET_SVC_NAME_FAILURE,Internet Service name update failed,Event,system,Warning,118628,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/22955/22955-log-id-inet-svc-name-failure
22956,0100022956,LOG_ID_INET_SVC_NAME_UPDATE,Internet Service name update,Event,system,Notice,118629,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/22956/22956-log-id-inet-svc-name-update
22957,0100022957,LOG_ID_SANDBOX_CLOUD_ERRCON,FortiSandbox Cloud server connection failed,Event,system,Notice,118630,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/22957/22957-log-id-sandbox-cloud-errcon
22970,0100022970,LOG_ID_EVENT_MAC_FLAPPING,MAC flapping,Event,system,Information,118631,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/22970/22970-log-id-event-mac-flapping
23101,0101023101,LOG_ID_IPSEC_TUNNEL_UP,IPsec VPN tunnel up,Event,vpn,Information,118632,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/23101/23101-log-id-ipsec-tunnel-up
23102,0101023102,LOG_ID_IPSEC_TUNNEL_DOWN,IPsec VPN tunnel down,Event,vpn,Information,118633,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/23102/23102-log-id-ipsec-tunnel-down
23103,0101023103,LOG_ID_IPSEC_TUNNEL_STAT,IPsec VPN tunnel statistics,Event,vpn,Information,118634,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/23103/23103-log-id-ipsec-tunnel-stat
24576,0954024576,LOG_ID_DLP_WARN,Data loss detected by specified DLP sensor rule,DLP,dlp,Warning,118635,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/24576/24576-log-id-dlp-warn
24577,0954024577,LOG_ID_DLP_NOTIF,Data loss detected by specified DLP sensor rule,DLP,dlp,Notice,118636,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/24577/24577-log-id-dlp-notif
24578,0955024578,LOG_ID_DLP_DOC_SOURCE,DLP fingerprint document source notice,DLP,dlp-docsource,Notice,118637,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/24578/24578-log-id-dlp-doc-source
24579,0955024579,LOG_ID_DLP_DOC_SOURCE_ERROR,DLP fingerprint document source error,DLP,dlp-docsource,Warning,118638,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/24579/24579-log-id-dlp-doc-source-error
24580,0956024580,LOG_ID_DLP_FORTIDATA_ERROR_NOTIF,DLP error (notice),DLP,dlp-error,Notice,118639,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/24580/24580-log-id-dlp-fortidata-error-notif
24581,0956024581,LOG_ID_DLP_FORTIDATA_ERROR_WARNING,DLP error (warning),DLP,dlp-error,Warning,118640,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/24581/24581-log-id-dlp-fortidata-error-warning
26001,0100026001,LOG_ID_DHCP_ACK,DHCP Ack log,Event,system,Information,118641,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/26001/26001-log-id-dhcp-ack
26002,0100026002,LOG_ID_DHCP_RELEASE,DHCP Release log,Event,system,Information,118642,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/26002/26002-log-id-dhcp-release
26003,0100026003,LOG_ID_DHCP_STAT,DHCP statistics,Event,system,Information,118643,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/26003/26003-log-id-dhcp-stat
26004,0100026004,LOG_ID_DHCP_CLIENT_LEASE,DHCP client lease granted,Event,system,Information,118644,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/26004/26004-log-id-dhcp-client-lease
26005,0100026005,LOG_ID_DHCP_LEASE_USAGE_HIGH,DHCP lease usage high,Event,system,Warning,118645,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/26005/26005-log-id-dhcp-lease-usage-high
26006,0100026006,LOG_ID_DHCP_LEASE_USAGE_FULL,DHCP lease usage full,Event,system,Warning,118646,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/26006/26006-log-id-dhcp-lease-usage-full
26007,0100026007,LOG_ID_DHCP_BLOCKED_MAC,DHCP client blocked log,Event,system,Information,118647,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/26007/26007-log-id-dhcp-blocked-mac
26008,0100026008,LOG_ID_DHCP_DDNS_ADD,DHCP DDNS add query,Event,system,Information,118648,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/26008/26008-log-id-dhcp-ddns-add
26009,0100026009,LOG_ID_DHCP_DDNS_DELETE,DHCP DDNS delete query,Event,system,Information,118649,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/26009/26009-log-id-dhcp-ddns-delete
26010,0100026010,LOG_ID_DHCP_DDNS_COMPLETED,DHCP DDNS query completed,Event,system,Information,118650,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/26010/26010-log-id-dhcp-ddns-completed
26011,0100026011,LOG_ID_DHCPV6_REPLY,DHCPv6 Ack log,Event,system,Information,118651,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/26011/26011-log-id-dhcpv6-reply
26012,0100026012,LOG_ID_DHCPV6_RELEASE,DHCPv6 Release log,Event,system,Information,118652,https://docs.fortinet.com/document/fortigate/8.0.0/fortios-log-message-reference/26012/26012-log-id-dhcpv6-release
